id,filtered_words,features,label_index
R137,"[institution, service, message, thousand, news., practice, travel., experts, discuss, ongoing, developments, education.]","(10000,[1195,2252,2715,2959,3243,3614,4280,4506,4687,5047,6798,9462],[4.137164559405029,4.270695952029551,4.42484663185681,5.117993812416755,4.42484663185681,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,2.6902455764687034,3.8187108282864943,0.691153161953081])",1.0
R185,"[tv, fly, upon, study, product., painting, special, manager, probably., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,1034,1055,1652,2227,3614,4224,4270,4506,4547,4687,5415,5944,6735,9462],[2.60568818844064,4.607168188650764,4.42484663185681,4.137164559405029,2.7200985396183848,0.6871770135734415,4.42484663185681,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,4.830311739964974,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R204,"[second, activity, continue, hard, quality, financial., class, democratic, determine, city., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[206,743,1020,1109,2227,3506,3614,4007,4506,4687,5125,5606,7734,8110,9256,9462],[5.117993812416755,4.270695952029551,2.60568818844064,5.117993812416755,2.7200985396183848,3.914021008090819,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.42484663185681,4.270695952029551,3.914021008090819,4.137164559405029,0.691153161953081])",1.0
F217,"[support, although, site., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[503,2066,4648,5850,7281,7779,7936,8217,8338,9876],[0.691153161953081,2.7508701982851385,4.607168188650764,0.691153161953081,0.6714286566053024,3.8187108282864943,0.691153161953081,3.7316994512968646,0.691153161953081,2.7508701982851385])",0.0
F176,"[pressure, site, current, matter, time, chair., allow, fine, one, big., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[503,815,1256,1584,1890,2402,4835,5661,5850,5891,6431,7281,7860,7936,8157,8338,9189],[0.691153161953081,4.137164559405029,3.125563647726549,5.117993812416755,4.607168188650764,4.42484663185681,3.914021008090819,3.7316994512968646,0.691153161953081,4.137164559405029,4.830311739964974,0.6714286566053024,2.849310271098391,0.691153161953081,3.8187108282864943,0.691153161953081,3.914021008090819])",0.0
R245,"[option, happen, mission, soldier, ten., reflect, later., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,2227,3059,3614,4141,4506,4687,4704,5321,6069,9415,9462,9613],[2.60568818844064,2.7200985396183848,4.42484663185681,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,3.914021008090819,4.830311739964974,3.4440173788450834,5.523458920524919,0.691153161953081,4.42484663185681])",1.0
R104,"[camera, anyone, government, either, guess., commercial, political, prepare, reduce, chance, ability, fill., deal, run, clear, around., experts, discuss, ongoing, developments, election.]","(10000,[266,346,453,666,1433,1611,1650,2259,2286,3556,3614,3681,3935,4506,4687,6257,6443,7255,8159,9126,9462],[3.8187108282864943,4.607168188650764,4.42484663185681,4.019381523748645,4.42484663185681,4.137164559405029,4.830311739964974,2.6902455764687034,3.914021008090819,2.8844015909096608,0.6871770135734415,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,4.019381523748645,4.830311739964974,3.383392757028649,4.607168188650764,0.691153161953081])",1.0
F156,"[teach, evidence, discuss, candidate, pass., usually, star, moment., —, shocking, claims, flat, earth, surface, internet.]","(10000,[503,2054,2918,2990,3614,4096,4358,5170,5850,7281,7936,8171,8338,8522,9676],[0.691153161953081,4.42484663185681,3.0385522707369192,4.42484663185681,0.6871770135734415,5.117993812416755,4.42484663185681,4.830311739964974,0.691153161953081,0.6714286566053024,0.691153161953081,3.8187108282864943,0.691153161953081,3.914021008090819,3.0385522707369192])",0.0
R194,"[next, exactly, machine, practice, almost, skill, ball, join., goal, baby, watch, thing, million., real, need, education, kitchen, page, bad, president., experts, discuss, ongoing, developments, election.]","(10000,[756,1348,2096,2708,2827,3556,3614,3857,4280,4506,4687,5089,5374,5530,6537,7492,7724,7956,8040,8273,8566,9462,9691,9968,9994],[3.7316994512968646,5.117993812416755,4.42484663185681,3.4440173788450834,4.270695952029551,2.8844015909096608,0.6871770135734415,4.270695952029551,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645,4.137164559405029,4.42484663185681,4.830311739964974,5.523458920524919,5.117993812416755,3.7316994512968646,4.607168188650764,4.137164559405029,0.691153161953081,4.270695952029551,4.137164559405029,4.607168188650764])",1.0
R161,"[teach, tend, foot, general, personal., teach, report., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,1810,2227,3614,4404,4506,4687,5432,5465,7890,8522,9462],[2.60568818844064,4.270695952029551,2.7200985396183848,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,2.6902455764687034,3.7316994512968646,4.137164559405029,7.828042016181638,0.691153161953081])",1.0
F113,"[consider, employee, attention, number., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[312,503,2066,3144,4702,5850,6548,7281,7936,8338,9876],[4.607168188650764,0.691153161953081,2.7508701982851385,4.019381523748645,5.523458920524919,0.691153161953081,4.270695952029551,0.6714286566053024,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
F150,"[race, none, stop, operation, environment, inside, result., two, information, day, system., really, card, determine, turn, face, father, mind., —, shocking, claims, hoax, surface, internet.]","(10000,[454,503,796,1800,2144,2407,3886,4034,4112,4377,4728,5850,5922,6358,6764,7281,7670,7734,7936,8190,8338,9066,9133,9831],[3.5085558999826545,0.691153161953081,3.8187108282864943,4.137164559405029,4.137164559405029,4.019381523748645,3.914021008090819,4.830311739964974,3.8187108282864943,2.60568818844064,4.270695952029551,0.691153161953081,3.7316994512968646,5.523458920524919,4.830311739964974,0.6714286566053024,5.523458920524919,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,3.6516567436233283,5.117993812416755,4.830311739964974])",0.0
F047,"[product, management, recently, assume, development, mission, remember., tv, rock, explain, bed, decide, buy., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[447,503,526,574,1241,1256,2034,2664,2871,4547,5341,5849,5850,6069,7281,7860,7936,8293,8338,9497],[3.7316994512968646,0.691153161953081,5.523458920524919,4.137164559405029,3.7316994512968646,3.125563647726549,4.270695952029551,4.019381523748645,4.270695952029551,4.42484663185681,4.42484663185681,5.523458920524919,0.691153161953081,3.4440173788450834,0.6714286566053024,2.849310271098391,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645])",0.0
F008,"[easy, ask, around, seem, live., shake, station, five., —, shocking, claims, hoax, surface, internet.]","(10000,[503,760,1776,2180,2588,2929,3507,4377,5850,6197,7281,7936,8338,8415],[0.691153161953081,3.5085558999826545,4.270695952029551,4.137164559405029,4.830311739964974,5.117993812416755,4.42484663185681,2.60568818844064,0.691153161953081,4.607168188650764,0.6714286566053024,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F229,"[story, beat, security, theory., remain, rest, defense, tough, week., process, quality, step, decade, majority, decide, training., —, shocking, claims, aliens, surface, internet.]","(10000,[503,650,1558,2302,2569,2634,2708,2764,3506,3543,5205,5447,5850,6030,6477,6855,7281,7936,8040,8293,8338,9244],[0.691153161953081,2.958509563063383,3.6516567436233283,4.830311739964974,3.577548771469606,3.8187108282864943,3.4440173788450834,5.117993812416755,3.914021008090819,3.7316994512968646,5.523458920524919,3.7316994512968646,0.691153161953081,4.137164559405029,5.117993812416755,4.270695952029551,0.6714286566053024,0.691153161953081,3.7316994512968646,3.914021008090819,0.691153161953081,4.270695952029551])",0.0
R001,"[goal, right, military, stop, experience, green., instead, machine, work, every, executive, discussion., government, full, choose, gun, board., experts, discuss, ongoing, developments, research.]","(10000,[796,1790,2259,3614,3635,4079,4506,4527,4687,5089,5305,5877,7016,7066,8040,8313,8897,9462,9527,9681,9706,9966],[3.8187108282864943,4.270695952029551,2.6902455764687034,0.6871770135734415,4.42484663185681,5.117993812416755,0.691153161953081,4.607168188650764,0.691153161953081,3.914021008090819,4.830311739964974,4.270695952029551,5.117993812416755,2.8844015909096608,3.7316994512968646,4.830311739964974,4.270695952029551,0.691153161953081,4.137164559405029,4.270695952029551,4.607168188650764,4.137164559405029])",1.0
R241,"[evidence, war, research, program, husband., experts, discuss, ongoing, developments, public, health.]","(10000,[573,1770,2054,3614,4506,4687,6219,8719,9142,9432,9462],[4.019381523748645,2.920769235080536,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,3.125563647726549,4.42484663185681,5.117993812416755,3.8187108282864943,0.691153161953081])",1.0
R198,"[president, kid, drug, city, impact, power, thousand, now., meeting, section, point, particularly, main, road., agency, pretty, study, market, write, business, kitchen., experts, discuss, ongoing, developments, climate, change.]","(10000,[20,765,821,1306,1637,1831,1951,1972,2059,2657,3056,3614,3723,3802,3919,4224,4416,4506,4687,5374,5445,5495,6443,6798,6968,7860,9462],[3.914021008090819,3.577548771469606,2.849310271098391,4.137164559405029,3.8187108282864943,5.117993812416755,4.830311739964974,4.270695952029551,2.6902455764687034,3.8187108282864943,4.270695952029551,0.6871770135734415,4.137164559405029,5.117993812416755,4.137164559405029,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,4.137164559405029,4.019381523748645,4.019381523748645,3.8187108282864943,4.270695952029551,2.849310271098391,0.691153161953081])",1.0
R229,"[include, collection, property, feel, somebody., expert, third, fund, trip, report, book., experts, discuss, ongoing, developments, research.]","(10000,[914,2733,2953,3115,3226,3614,4506,4638,4687,5782,6505,7066,8209,8741,8771,9462],[3.8187108282864943,4.42484663185681,4.019381523748645,3.914021008090819,5.117993812416755,0.6871770135734415,0.691153161953081,4.270695952029551,0.691153161953081,5.523458920524919,4.607168188650764,2.8844015909096608,4.019381523748645,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
R205,"[huge, black, research, interview., energy, yeah, reflect., experts, discuss, ongoing, developments, public, health.]","(10000,[1770,1948,2198,3249,3614,4506,4687,5138,6219,8307,8634,9432,9462],[2.920769235080536,4.019381523748645,4.019381523748645,3.7316994512968646,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,3.125563647726549,4.607168188650764,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
F123,"[enjoy, prove, try, question., thus, alone, stop, rest, break, toward, program., case, call, financial, visit., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[371,503,668,796,1805,2492,2708,3194,3479,3486,4693,4921,5146,5214,5684,5850,6342,7025,7281,7407,7936,8338],[5.117993812416755,0.691153161953081,4.607168188650764,3.8187108282864943,4.019381523748645,3.8187108282864943,3.4440173788450834,4.019381523748645,4.270695952029551,2.849310271098391,3.914021008090819,2.849310271098391,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081,4.270695952029551,4.830311739964974,0.6714286566053024,4.42484663185681,0.691153161953081,0.691153161953081])",0.0
F043,"[system, though, close, value., politics, call, moment, civil, possible, past, ok., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[490,503,593,3385,3401,3486,3497,3996,4921,5146,5553,5850,5887,6100,7281,7936,8338,9275],[5.523458920524919,0.691153161953081,4.019381523748645,4.137164559405029,4.019381523748645,2.849310271098391,3.914021008090819,4.019381523748645,2.849310271098391,4.42484663185681,5.523458920524919,0.691153161953081,4.019381523748645,4.42484663185681,0.6714286566053024,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F097,"[turn, act, control, food, discussion., single, particular, check, behind., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[503,1208,3486,3886,3901,4079,4921,5850,6928,7281,7889,7936,8271,8338,8653,8984],[0.691153161953081,2.7200985396183848,2.849310271098391,3.914021008090819,4.607168188650764,5.117993812416755,2.849310271098391,0.691153161953081,4.607168188650764,0.6714286566053024,4.830311739964974,0.691153161953081,5.117993812416755,0.691153161953081,3.7316994512968646,4.137164559405029])",0.0
R014,"[never, according, beautiful., experts, discuss, ongoing, developments, research.]","(10000,[281,870,3614,4506,4687,7066,7564,9462],[3.7316994512968646,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,2.8844015909096608,3.7316994512968646,0.691153161953081])",1.0
F005,"[analysis, compare, street, try, compare, company., thus, performance, possible, glass, kitchen, staff, base., —, shocking, claims, flat, earth, surface, internet.]","(10000,[503,756,1296,2918,3008,3684,4693,5684,5850,6100,6224,6838,6932,7281,7936,8338,9246,9351,9676],[0.691153161953081,3.7316994512968646,4.42484663185681,3.0385522707369192,5.117993812416755,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081,4.42484663185681,3.7316994512968646,5.117993812416755,3.5085558999826545,0.6714286566053024,0.691153161953081,0.691153161953081,9.214336377301528,4.607168188650764,3.0385522707369192])",0.0
R234,"[point, agent, part, whose, product., institution, see, probably, capital, impact., experts, discuss, ongoing, developments, research.]","(10000,[2297,3243,3614,4270,4416,4506,4687,5016,5324,5354,6541,7066,8740,9462,9539],[4.830311739964974,4.42484663185681,0.6871770135734415,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,4.607168188650764,4.830311739964974,2.8844015909096608,3.577548771469606,0.691153161953081,4.019381523748645])",1.0
F143,"[south, another, base, dark., soldier, issue, example., —, shocking, claims, aliens, surface, internet.]","(10000,[503,650,1834,4141,4816,5850,6616,6717,7281,7936,8166,8173,8338],[0.691153161953081,2.958509563063383,5.523458920524919,3.7316994512968646,3.172083663361442,0.691153161953081,4.607168188650764,5.117993812416755,0.6714286566053024,0.691153161953081,4.137164559405029,3.8187108282864943,0.691153161953081])",0.0
R073,"[compare, federal, single., ahead, top, rise, life., interest, worry, friend, him., experts, discuss, ongoing, developments, economic, growth.]","(10000,[70,488,633,3351,3489,3614,4506,4687,4816,5328,5535,8268,8343,9034,9144,9246,9462],[4.607168188650764,3.8187108282864943,4.607168188650764,5.523458920524919,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,3.172083663361442,3.4440173788450834,5.117993812416755,3.577548771469606,4.019381523748645,2.7508701982851385,2.579019941358479,4.607168188650764,0.691153161953081])",1.0
R239,"[necessary, goal, change, agency, popular., experts, discuss, ongoing, developments, education.]","(10000,[387,765,3614,4506,4687,5047,5089,7786,7979,9462],[4.830311739964974,3.577548771469606,0.6871770135734415,0.691153161953081,0.691153161953081,2.6902455764687034,3.914021008090819,4.830311739964974,4.137164559405029,0.691153161953081])",1.0
F181,"[house, drive, whatever, issue, sell, stay., performance, kid, may, film, send, safe, listen., image, audience, war, reason., —, shocking, claims, aliens, surface, internet.]","(10000,[503,650,1312,2826,3723,4485,5003,5303,5375,5523,5836,5850,6325,6616,7281,7642,7695,7936,8338,8719,9160,9351,9766],[0.691153161953081,2.958509563063383,3.7316994512968646,4.607168188650764,4.137164559405029,5.117993812416755,4.137164559405029,4.607168188650764,5.117993812416755,4.270695952029551,4.270695952029551,0.691153161953081,4.42484663185681,4.607168188650764,0.6714286566053024,4.607168188650764,4.42484663185681,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,4.607168188650764,4.830311739964974])",0.0
R138,"[base, vote, agency, four, assume, hear, do., officer, start, first, author, better, pattern, support, end., experts, discuss, ongoing, developments, election.]","(10000,[617,696,765,1243,1862,2543,2664,2996,3556,3614,4506,4687,4842,4959,6403,8173,8217,9214,9350,9462],[4.607168188650764,4.830311739964974,3.577548771469606,4.607168188650764,5.117993812416755,4.019381523748645,4.019381523748645,3.8187108282864943,2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,5.523458920524919,4.270695952029551,3.8187108282864943,3.7316994512968646,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
R172,"[century, learn, three, apply, somebody, than., child, person, my., concern, find, while., experts, discuss, ongoing, developments, economic, growth.]","(10000,[1822,1968,3089,3249,3614,4506,4596,4687,5925,5967,7244,7312,7510,7841,8391,9034,9144,9462],[4.607168188650764,4.270695952029551,4.270695952029551,3.7316994512968646,0.6871770135734415,0.691153161953081,4.830311739964974,0.691153161953081,4.270695952029551,4.42484663185681,3.8187108282864943,4.270695952029551,4.137164559405029,5.117993812416755,4.607168188650764,2.7508701982851385,2.579019941358479,0.691153161953081])",1.0
R143,"[enjoy, cell, explain., alone, loss, trip., experts, discuss, ongoing, developments, policy.]","(10000,[1805,2492,3210,3605,3614,4506,4687,5329,6865,6944,9462],[4.019381523748645,3.8187108282864943,4.830311739964974,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,5.523458920524919,2.7508701982851385,0.691153161953081])",1.0
F166,"[thus, military, group., prepare, wall, road, hear, pick, role, fear., —, shocking, claims, mind, control, surface, internet.]","(10000,[503,1208,2286,3184,3350,4842,5684,5725,5850,5877,6404,7268,7281,7372,7615,7936,8338],[0.691153161953081,2.7200985396183848,3.914021008090819,2.849310271098391,4.137164559405029,4.019381523748645,4.137164559405029,4.607168188650764,0.691153161953081,4.270695952029551,3.577548771469606,5.117993812416755,0.6714286566053024,4.42484663185681,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
R003,"[offer, president, research, professor, generation, product., maybe, tax, play, positive, class., everything, hear, child, rock, send, record, letter., experts, discuss, ongoing, developments, budget, report.]","(10000,[1,574,1306,2173,2543,2958,3614,4270,4300,4347,4506,4687,4818,4842,4991,5241,5432,5523,6587,6963,7244,9156,9432,9462],[4.830311739964974,4.137164559405029,4.137164559405029,4.270695952029551,4.019381523748645,4.42484663185681,0.6871770135734415,4.42484663185681,5.523458920524919,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,4.019381523748645,2.7200985396183848,5.117993812416755,2.6902455764687034,4.270695952029551,4.270695952029551,3.6516567436233283,3.8187108282864943,3.6516567436233283,3.8187108282864943,0.691153161953081])",1.0
R167,"[protect, language., effect, point, difficult, rich, second, western, various., experts, discuss, ongoing, developments, climate, change.]","(10000,[524,821,1712,2059,3614,4416,4506,4687,6212,6324,6584,7235,9256,9462,9998],[3.8187108282864943,2.849310271098391,4.607168188650764,2.6902455764687034,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645,4.830311739964974,4.607168188650764,4.137164559405029,0.691153161953081,4.830311739964974])",1.0
R183,"[middle, performance, group, every, author., quickly, large, career, enjoy, system, class., idea, security, reduce, soldier, run, senior, teach., thousand, small, president, really, little, growth., experts, discuss, ongoing, developments, climate, change.]","(10000,[222,266,373,821,1306,1590,1805,2059,2634,3391,3614,3996,4112,4141,4144,4506,4687,4930,5241,5459,5958,6798,7022,7766,8159,9034,9351,9462,9681,9878],[5.117993812416755,3.8187108282864943,5.117993812416755,2.849310271098391,4.137164559405029,4.42484663185681,4.019381523748645,2.6902455764687034,3.8187108282864943,4.019381523748645,0.6871770135734415,4.019381523748645,3.8187108282864943,3.7316994512968646,4.607168188650764,0.691153161953081,0.691153161953081,3.7316994512968646,5.117993812416755,5.523458920524919,4.270695952029551,3.8187108282864943,3.6516567436233283,3.8187108282864943,3.383392757028649,2.7508701982851385,4.607168188650764,0.691153161953081,4.270695952029551,4.607168188650764])",1.0
R238,"[loss, toward, race., ten, school, task, sea, recent., edge, lead, thing, citizen, real, follow., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[8,320,1020,2227,2679,3194,3614,3857,3921,4506,4687,5085,5329,5356,7117,7870,8451,9462,9617,9691],[4.270695952029551,4.019381523748645,2.60568818844064,2.7200985396183848,4.270695952029551,4.019381523748645,0.6871770135734415,4.270695952029551,3.7316994512968646,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,4.830311739964974,4.270695952029551,4.270695952029551,3.8187108282864943,0.691153161953081,3.914021008090819,4.270695952029551])",1.0
R041,"[without, peace, region., since, today, since, huge, fear, mention., experts, discuss, ongoing, developments, election.]","(10000,[613,1073,2198,3556,3614,4043,4506,4687,6287,6697,9462,9513,9806],[3.914021008090819,4.607168188650764,4.019381523748645,2.8844015909096608,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,8.84969326371362,3.8187108282864943,0.691153161953081,4.019381523748645,4.607168188650764])",1.0
F237,"[kitchen, certainly, whole, police, artist, change., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[503,627,673,756,2059,2259,3876,5850,7281,7936,8338,8931,9813],[0.691153161953081,4.607168188650764,4.137164559405029,3.7316994512968646,2.6902455764687034,2.6902455764687034,3.914021008090819,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.270695952029551,2.997730276216664])",0.0
R086,"[fight, yard, start, painting., attention, party, control, thousand., role, front., experts, discuss, ongoing, developments, research.]","(10000,[424,1208,1379,2526,2996,3144,3350,3614,4253,4506,4687,6444,7066,7138,9462],[4.270695952029551,2.7200985396183848,4.019381523748645,4.137164559405029,3.8187108282864943,4.019381523748645,4.137164559405029,0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,2.8844015909096608,4.830311739964974,0.691153161953081])",1.0
R240,"[wall, assume, realize, commercial, key, newspaper., foot, open, amount., experts, discuss, ongoing, developments, policy.]","(10000,[1582,2095,2664,3131,3614,4506,4687,4737,5783,6404,6443,6944,7890,9462],[3.8187108282864943,5.117993812416755,4.019381523748645,4.019381523748645,0.6871770135734415,0.691153161953081,0.691153161953081,5.523458920524919,3.8187108282864943,3.577548771469606,4.019381523748645,2.7508701982851385,4.137164559405029,0.691153161953081])",1.0
R133,"[church, project, generation, director, make, sometimes, man, join., experts, discuss, ongoing, developments, public, health.]","(10000,[1273,1770,1853,2230,2569,3525,3614,4506,4687,5869,6219,6963,9462,9994],[3.7316994512968646,2.920769235080536,4.830311739964974,4.830311739964974,3.577548771469606,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,3.125563647726549,3.6516567436233283,0.691153161953081,4.607168188650764])",1.0
F044,"[fall, paper, find, see, crime., behind, position, nothing, firm, film, back, north, treat., situation, involve, card., —, shocking, claims, hoax, surface, internet.]","(10000,[278,503,1339,1778,2092,3136,3729,4292,4346,4377,5003,5354,5850,6271,7281,7510,7936,8338,8430,8690,8894,9066],[4.830311739964974,0.691153161953081,4.42484663185681,4.019381523748645,5.117993812416755,4.42484663185681,4.270695952029551,4.137164559405029,4.42484663185681,2.60568818844064,4.137164559405029,4.607168188650764,0.691153161953081,3.5085558999826545,0.6714286566053024,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.607168188650764,3.6516567436233283])",0.0
F125,"[student, key, notice, girl, mind., choice, leader, enter., difficult, several, party, term., —, shocking, claims, government, cover-up, surface, internet.]","(10000,[503,1029,1379,1525,1526,1712,2259,3131,3536,5268,5850,6053,6533,6764,7281,7936,8338,9227,9813],[0.691153161953081,4.42484663185681,4.019381523748645,3.914021008090819,4.137164559405029,4.607168188650764,2.6902455764687034,4.019381523748645,4.270695952029551,4.270695952029551,0.691153161953081,3.577548771469606,5.523458920524919,4.830311739964974,0.6714286566053024,0.691153161953081,0.691153161953081,4.137164559405029,2.997730276216664])",0.0
F165,"[else, support, happen, successful., challenge, week, theory, might, crime, respond, usually., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,731,1468,2500,3892,3924,3984,4704,5034,5122,5850,5935,6652,6747,7281,7936,8217,8338],[0.691153161953081,4.137164559405029,4.137164559405029,4.607168188650764,2.5530444549552183,4.137164559405029,4.607168188650764,3.914021008090819,4.42484663185681,3.8187108282864943,0.691153161953081,4.270695952029551,5.523458920524919,2.5530444549552183,0.6714286566053024,0.691153161953081,3.7316994512968646,0.691153161953081])",0.0
F137,"[cold, throughout, include, mean, sit, network., radio, management, must, nature, pass., receive, turn, close, likely., —, shocking, claims, flat, earth, surface, internet.]","(10000,[503,909,1023,1241,2918,2953,3497,3611,3886,3920,4617,5850,5948,6946,7281,7515,7936,8113,8171,8338,9086,9676],[0.691153161953081,4.137164559405029,4.42484663185681,3.7316994512968646,3.0385522707369192,4.019381523748645,3.914021008090819,5.117993812416755,3.914021008090819,4.019381523748645,4.137164559405029,0.691153161953081,3.914021008090819,3.6516567436233283,0.6714286566053024,5.523458920524919,0.691153161953081,4.830311739964974,3.8187108282864943,0.691153161953081,4.607168188650764,3.0385522707369192])",0.0
R088,"[note, government, story, produce, evidence., experts, discuss, ongoing, developments, research.]","(10000,[1648,2259,3614,4506,4687,6855,7066,9462,9588,9909],[4.270695952029551,2.6902455764687034,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,2.8844015909096608,0.691153161953081,4.830311739964974,4.42484663185681])",1.0
R169,"[open, two, democrat, quality, book, majority, prepare, board., choice, structure, either, condition, character, really, probably., meeting, energy, best, charge., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[20,393,763,1020,2227,2286,2996,3506,3614,4112,4506,4687,4722,4728,4867,5234,5305,5328,5415,5783,6053,8307,9126,9244,9462],[3.914021008090819,4.42484663185681,4.830311739964974,2.60568818844064,2.7200985396183848,3.914021008090819,3.8187108282864943,3.914021008090819,0.6871770135734415,3.8187108282864943,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,4.607168188650764,3.914021008090819,4.830311739964974,3.4440173788450834,4.830311739964974,3.8187108282864943,3.577548771469606,4.607168188650764,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
R193,"[career, large, leave, practice, road, certain., even, option, hold, stand., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[1020,2227,2389,2913,3614,4280,4506,4687,4930,5725,6090,6406,7022,9380,9462,9613],[2.60568818844064,2.7200985396183848,4.270695952029551,3.7316994512968646,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,3.7316994512968646,4.607168188650764,5.523458920524919,4.137164559405029,3.6516567436233283,4.42484663185681,0.691153161953081,4.42484663185681])",1.0
F247,"[general, method., group, coach, economic, candidate, summer, season., region, radio, miss., —, shocking, claims, mind, control, surface, internet.]","(10000,[503,1208,3184,3514,4358,5465,5850,6961,7140,7281,7766,7936,8159,8338,8463,9086,9144,9481],[0.691153161953081,2.7200985396183848,2.849310271098391,5.117993812416755,4.42484663185681,3.7316994512968646,0.691153161953081,4.830311739964974,5.117993812416755,0.6714286566053024,3.8187108282864943,0.691153161953081,3.383392757028649,0.691153161953081,5.117993812416755,4.607168188650764,2.579019941358479,4.270695952029551])",0.0
R179,"[spend, hard, trade., claim, apply, risk, choice., mission, pass, president, sense, anyone, fast, cover, spend., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[353,666,779,1020,1306,2227,3614,4506,4516,4687,5125,5447,6069,6104,7166,7312,8392,8794,8937,9263,9462],[3.8187108282864943,4.019381523748645,5.117993812416755,2.60568818844064,4.137164559405029,2.7200985396183848,0.6871770135734415,0.691153161953081,5.523458920524919,0.691153161953081,3.914021008090819,3.7316994512968646,3.4440173788450834,5.117993812416755,5.523458920524919,4.270695952029551,4.137164559405029,4.137164559405029,3.914021008090819,4.270695952029551,0.691153161953081])",1.0
F138,"[staff, alone, environmental, green, treatment, maybe., education, else, how., step, outside, direction., along, save, network, source, station, enter., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[503,551,1558,2066,2492,2840,2875,4520,5034,5268,5530,5850,6021,6027,6224,7281,7721,7936,8015,8338,8415,8568,9152,9547,9876],[0.691153161953081,4.830311739964974,3.6516567436233283,2.7508701982851385,3.8187108282864943,4.137164559405029,4.830311739964974,4.137164559405029,4.42484663185681,4.270695952029551,4.137164559405029,0.691153161953081,4.019381523748645,4.270695952029551,3.7316994512968646,0.6714286566053024,4.42484663185681,0.691153161953081,4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,4.270695952029551,5.117993812416755,2.7508701982851385])",0.0
